3785.72130 0.97283 0.01126
3785.74692 0.97568 0.01189
3785.77254 0.98685 0.01134
3785.79816 1.00767 0.01105
3785.82379 1.01706 0.01121
3785.84941 1.00650 0.01195
3785.87503 0.99059 0.01163
3785.90065 1.00809 0.01071
3785.92628 1.00306 0.01073
3785.95190 0.99433 0.01097
3785.97752 0.99706 0.01100
3786.00314 1.00429 0.01105
3786.02877 1.01568 0.01089
3786.05439 1.01484 0.01088
3786.08001 0.99695 0.01094
3786.10564 0.97771 0.01143
3786.13126 1.00017 0.01149
3786.15688 1.00548 0.01111
3786.18250 0.97977 0.01117
3786.20813 0.96183 0.01078
3786.23375 0.97442 0.01059
3786.25937 0.99762 0.01083
3786.28499 1.00196 0.01089
3786.31062 1.00481 0.01053
3786.33624 1.02157 0.01059
3786.36186 1.03161 0.01133
3786.38748 0.99244 0.01061
3786.41311 1.00667 0.01137
3786.43873 0.97320 0.01082
3786.46435 0.97057 0.01076
3786.48998 1.00071 0.01055
3786.51560 0.96543 0.01128
3786.54122 0.99160 0.01107
3786.56684 0.98835 0.01158
3786.59247 0.99771 0.01088
3786.61809 0.98899 0.01178
3786.64371 0.97630 0.01127
3786.66933 1.00662 0.01153
3786.69496 1.01062 0.01065
3786.72058 0.97883 0.01106
3786.74620 1.00571 0.01063
3786.77183 0.99736 0.01080
3786.79745 0.99006 0.01132
3786.82307 1.00336 0.01113
3786.84869 0.96974 0.01067
3786.87432 0.98540 0.01093
3786.89994 0.98603 0.01059
3786.92556 0.93249 0.01206
3786.95118 0.96729 0.01137
3786.97681 0.97232 0.01142
3787.00243 0.95250 0.01237
3787.02805 0.97166 0.01114
3787.05367 0.97968 0.01166
3787.07930 0.97886 0.01177
3787.10492 0.94702 0.01182
3787.13054 0.95765 0.01098
3787.15617 0.96959 0.01124
3787.18179 0.98620 0.01135
3787.20741 0.99093 0.01169
3787.23303 0.98841 0.01164
3787.25866 0.98692 0.01146
3787.28428 0.99598 0.01123
3787.30990 1.03847 0.01221
3787.33552 1.02933 0.01149
3787.36115 1.00026 0.01127
3787.38677 1.00359 0.01108
3787.41239 0.99736 0.01103
3787.43801 0.99085 0.01100
3787.46364 1.00957 0.01148
3787.48926 1.01409 0.01173
3787.51488 1.00757 0.01129
3787.54051 1.00732 0.01133
3787.56613 0.98216 0.01163
3787.59175 0.98998 0.01142
3787.61737 1.02833 0.01217
3787.64300 0.96792 0.01216
3787.66862 1.00078 0.01144
3787.69424 1.00025 0.01148
3787.71986 1.02331 0.01175
3787.74549 0.99127 0.01158
3787.77111 0.99925 0.01183
3787.79673 0.99010 0.01168
3787.82235 0.95498 0.01104
3787.84798 0.93664 0.01155
3787.87360 0.96031 0.01130
3787.89922 1.00300 0.01162
3787.92485 0.98950 0.01123
3787.95047 0.99180 0.01121
3787.97609 1.01047 0.01132
3788.00171 1.03017 0.01188
3788.02734 1.00773 0.01251
3788.05296 1.00919 0.01143
3788.07858 1.00889 0.01122
3788.10420 1.00321 0.01223
3788.12983 0.99319 0.01179
3788.15545 0.96406 0.01156
3788.18107 0.98660 0.01149
3788.20669 1.00451 0.01124
3788.23232 1.01900 0.01104
3788.25794 1.01940 0.01100
3788.28356 1.00174 0.01111
3788.30919 0.98987 0.01150
3788.33481 0.99644 0.01135
3788.36043 0.97585 0.01129
3788.38605 0.96624 0.01148
3788.41168 0.98461 0.01172
3788.43730 0.96155 0.01203
3788.46292 0.95660 0.01131
3788.48854 0.95209 0.01123
3788.51417 0.96827 0.01107
3788.53979 0.96774 0.01106
3788.56541 0.97472 0.01119
3788.59104 1.01347 0.01145
3788.61666 1.01839 0.01222
3788.64228 0.95491 0.01159
3788.66790 1.00736 0.01163
3788.69353 0.98635 0.01171
3788.71915 0.99443 0.01120
3788.74477 1.00121 0.01162
3788.77039 1.00494 0.01237
3788.79602 1.01178 0.01134
3788.82164 0.96923 0.01102
3788.84726 0.96345 0.01099
3788.87288 0.94786 0.01089
3788.89851 0.95201 0.01114
3788.92413 0.95082 0.01064
3788.94975 0.96123 0.01067
3788.97538 0.97173 0.01068
3789.00100 0.95689 0.01083
3789.02662 0.92606 0.01115
3789.05224 0.92786 0.01115
3789.07787 0.93760 0.01102
3789.10349 0.94808 0.01138
3789.12911 0.93058 0.01104
3789.15473 0.92701 0.01098
3789.18036 0.91872 0.01112
3789.20598 0.93551 0.01099
3789.23160 0.91633 0.01091
3789.25722 0.85235 0.01016
3789.28285 0.78588 0.01008
3789.30847 0.74587 0.00983
3789.33409 0.77410 0.00952
3789.35972 0.77425 0.00996
3789.38534 0.80358 0.01049
3789.41096 0.78680 0.01033
3789.43658 0.76729 0.01044
3789.46221 0.73822 0.00946
3789.48783 0.77898 0.01006
3789.51345 0.84279 0.01051
3789.53907 0.85837 0.01021
3789.56470 0.85630 0.01046
3789.59032 0.84783 0.01066
3789.61594 0.84904 0.01034
3789.64156 0.86239 0.01041
3789.66719 0.88804 0.01062
3789.69281 0.89949 0.01071
3789.71843 0.91860 0.01033
3789.74406 0.91376 0.01031
3789.76968 0.90642 0.01070
3789.79530 0.94913 0.01072
3789.82092 0.94312 0.01065
3789.84655 0.89083 0.01080
3789.87217 0.92869 0.01112
3789.89779 0.92612 0.01056
3789.92341 0.93925 0.01077
3789.94904 0.92171 0.01037
3789.97466 0.88321 0.01052
3790.00028 0.89410 0.01019
3790.02590 0.86944 0.01029
3790.05153 0.81721 0.01019
3790.07715 0.83384 0.01009
3790.10277 0.84031 0.01073
3790.12840 0.82509 0.01015
3790.15402 0.83861 0.01003
3790.17964 0.83896 0.01026
3790.20526 0.83139 0.01067
3790.23089 0.83590 0.01068
3790.25651 0.85259 0.01052
3790.28213 0.86126 0.01078
3790.30775 0.86608 0.01079
3790.33338 0.88302 0.01038
3790.35900 0.87578 0.01060
3790.38462 0.88111 0.01053
3790.41025 0.92713 0.01050
3790.43587 0.95518 0.01075
3790.46149 0.93921 0.01099
3790.48711 0.92510 0.01052
3790.51274 0.92340 0.01052
3790.53836 0.92923 0.01057
3790.56398 0.89952 0.01137
3790.58960 0.90449 0.01105
3790.61523 0.94538 0.01075
3790.64085 0.93961 0.01103
3790.66647 0.94853 0.01132
3790.69209 0.97699 0.01108
3790.71772 0.94853 0.01121
3790.74334 0.94499 0.01104
3790.76896 0.92981 0.01157
3790.79459 0.94535 0.01115
3790.82021 0.95856 0.01088
3790.84583 0.93613 0.01136
3790.87145 0.93118 0.01074
3790.89708 0.94781 0.01041
3790.92270 0.94568 0.01072
3790.94832 0.95116 0.01077
3790.97394 0.95775 0.01055
3790.99957 0.95337 0.01070
3791.02519 0.94617 0.01086
3791.05081 0.91398 0.01123
3791.07643 0.90094 0.01082
3791.10206 0.81758 0.01018
3791.12768 0.75832 0.00965
3791.15330 0.72152 0.00960
3791.17893 0.72991 0.00946
3791.20455 0.73030 0.00975
3791.23017 0.75553 0.01029
3791.25579 0.73216 0.00973
3791.28142 0.76685 0.01006
3791.30704 0.81586 0.01053
3791.33266 0.87754 0.01048
3791.35828 0.91627 0.01081
3791.38391 0.93281 0.01055
3791.40953 0.98587 0.01099
3791.43515 0.99564 0.01040
3791.46077 1.00218 0.01068
3791.48640 0.99798 0.01070
3791.51202 1.01165 0.01076
3791.53764 0.97288 0.01138
3791.56327 1.00743 0.01141
3791.58889 1.00739 0.01115
3791.61451 0.98568 0.01090
3791.64013 0.98015 0.01067
3791.66576 0.98378 0.01048
3791.69138 0.99636 0.01128
3791.71700 0.99224 0.01081
3791.74262 0.99812 0.01086
3791.76825 0.99099 0.01085
3791.79387 0.98523 0.01109
3791.81949 0.98525 0.01111
3791.84512 0.98444 0.01094
3791.87074 0.96702 0.01080
3791.89636 0.94084 0.01060
3791.92198 0.90942 0.01044
3791.94761 0.90987 0.01005
3791.97323 0.86273 0.01077
3791.99885 0.83382 0.01063
3792.02447 0.84371 0.00976
3792.05010 0.83167 0.00964
3792.07572 0.85715 0.01013
3792.10134 0.91895 0.01070
3792.12696 0.95496 0.01132
3792.15259 0.94106 0.01120
3792.17821 0.95974 0.01178
3792.20383 0.97362 0.01127
3792.22946 1.00905 0.01081
3792.25508 1.00310 0.01112
3792.28070 1.00064 0.01082
3792.30632 0.99967 0.01077
3792.33195 1.02178 0.01096
3792.35757 1.01990 0.01101
3792.38319 1.00406 0.01057
3792.40881 1.00837 0.01081
3792.43444 1.01058 0.01098
3792.46006 1.00686 0.01059
3792.48568 0.98887 0.01053
3792.51130 0.96715 0.01075
3792.53693 0.98699 0.01045
3792.56255 0.95982 0.01033
3792.58817 0.95697 0.01031
3792.61380 0.97757 0.01067
3792.63942 0.98632 0.01043
3792.66504 0.98213 0.01060
3792.69066 0.98814 0.01048
3792.71629 0.99772 0.01061
3792.74191 0.97889 0.01108
3792.76753 0.99084 0.01146
3792.79315 1.00406 0.01106
3792.81878 1.00303 0.01079
3792.84440 0.98309 0.01086
3792.87002 1.01000 0.01051
3792.89564 1.00770 0.01076
3792.92127 1.00559 0.01076
3792.94689 1.00738 0.01122
3792.97251 1.00581 0.01100
3792.99814 0.99023 0.01106
3793.02376 1.00846 0.01093
3793.04938 1.00769 0.01122
3793.07500 1.01533 0.01135
3793.10063 0.98872 0.01224
3793.12625 0.98446 0.01194
3793.15187 0.97668 0.01133
3793.17749 1.00183 0.01092
3793.20312 1.00002 0.01084
3793.22874 0.97689 0.01084
3793.25436 0.98181 0.01112
3793.27998 0.98294 0.01085
3793.30561 0.97997 0.01054
3793.33123 0.99337 0.01058
3793.35685 0.99542 0.01090
3793.38248 0.98885 0.01092
3793.40810 0.98799 0.01088
3793.43372 0.99083 0.01075
3793.45934 0.99684 0.01029
3793.48497 0.98794 0.01047
3793.51059 0.99109 0.01050
3793.53621 0.99326 0.01057
3793.56183 0.98957 0.01100
3793.58746 0.93508 0.01119
3793.61308 0.94990 0.01131
3793.63870 0.99090 0.01086
3793.66433 1.00672 0.01065
3793.68995 0.99477 0.01035
3793.71557 0.97542 0.01026
3793.74119 0.96243 0.01039
3793.76682 0.96005 0.01095
3793.79244 0.96756 0.01023
3793.81806 0.97910 0.01078
3793.84368 0.96589 0.01082
3793.86931 0.99965 0.01076
3793.89493 1.01130 0.01056
3793.92055 0.99912 0.01077
3793.94617 0.97763 0.01092
3793.97180 0.96812 0.01161
3793.99742 0.98651 0.01173
3794.02304 1.02835 0.01165
3794.04867 1.01783 0.01157
3794.07429 0.99986 0.01141
3794.09991 1.01636 0.01135
3794.12553 1.00721 0.01158
3794.15116 0.99474 0.01178
3794.17678 0.98781 0.01186
3794.20240 0.99333 0.01117
3794.22802 1.02229 0.01144
3794.25365 0.96889 0.01118
3794.27927 0.98487 0.01097
3794.30489 1.02964 0.01067
3794.33051 1.01792 0.01081
3794.35614 0.98624 0.01182
3794.38176 0.98870 0.01161
3794.40738 0.98976 0.01133
3794.43301 1.01671 0.01114
3794.45863 1.01979 0.01107
3794.48425 1.02913 0.01197
3794.50987 1.02758 0.01166
3794.53550 0.98973 0.01080
3794.56112 1.00105 0.01079
3794.58674 0.98232 0.01160
3794.61236 1.00692 0.01053
3794.63799 0.99389 0.01026
3794.66361 0.93803 0.01083
3794.68923 0.92145 0.01044
3794.71485 0.93879 0.01092
3794.74048 0.96167 0.01023
3794.76610 0.96216 0.01028
3794.79172 0.96250 0.01031
3794.81735 0.95430 0.01088
3794.84297 0.96957 0.01071
3794.86859 0.97651 0.01123
3794.89421 0.98472 0.01097
3794.91984 0.96442 0.01125
3794.94546 0.91643 0.01118
3794.97108 0.93550 0.01101
3794.99670 0.97126 0.01082
3795.02233 0.98410 0.01126
3795.04795 0.98556 0.01092
3795.07357 0.95716 0.01100
3795.09919 0.92874 0.01103
3795.12482 0.92234 0.01082
3795.15044 0.90032 0.01069
3795.17606 0.89840 0.01048
3795.20169 0.90420 0.01052
3795.22731 0.91471 0.01033
3795.25293 0.91216 0.01096
3795.27855 0.90418 0.01094
3795.30418 0.88212 0.01078
3795.32980 0.88968 0.01109
3795.35542 0.91790 0.01045
3795.38104 0.89061 0.01147
3795.40667 0.91475 0.01037
3795.43229 0.93158 0.01036
3795.45791 0.96716 0.01028
3795.48354 0.96013 0.01023
3795.50916 0.94641 0.01047
3795.53478 0.95055 0.01058
3795.56040 0.93674 0.01075
3795.58603 0.97017 0.01033
3795.61165 0.99338 0.01069
3795.63727 0.98665 0.01064
3795.66289 0.97753 0.01060
3795.68852 0.97097 0.01064
3795.71414 0.98862 0.01043
3795.73976 0.98606 0.01068
3795.76538 0.97797 0.01150
3795.79101 0.99252 0.01162
3795.81663 1.00585 0.01175
3795.84225 0.94642 0.01186
3795.86788 1.00428 0.01175
3795.89350 1.00415 0.01089
3795.91912 1.00470 0.01091
3795.94474 1.00365 0.01085
3795.97037 0.98573 0.01090
3795.99599 0.98153 0.01097
3796.02161 0.94759 0.01136
3796.04723 0.97826 0.01101
3796.07286 0.99012 0.01108
3796.09848 0.99646 0.01086
3796.12410 0.97985 0.01053
3796.14972 0.97244 0.01118
3796.17535 0.98679 0.01102
3796.20097 0.99104 0.01075
3796.22659 1.00506 0.01099
3796.25222 0.99168 0.01129
3796.27784 1.00804 0.01127
3796.30346 1.00470 0.01089
3796.32908 1.01587 0.01072
3796.35471 1.02561 0.01107
3796.38033 1.00074 0.01150
3796.40595 0.97513 0.01125
3796.43157 0.97903 0.01190
3796.45720 1.01037 0.01115
3796.48282 0.99357 0.01115
3796.50844 0.98104 0.01086
3796.53406 0.97708 0.01057
3796.55969 1.00161 0.01156
3796.58531 1.04362 0.01137
3796.61093 1.03771 0.01124
3796.63656 1.03248 0.01101
3796.66218 1.00739 0.01081
3796.68780 0.98816 0.01108
3796.71342 0.99123 0.01125
3796.73905 0.95927 0.01113
3796.76467 0.97954 0.01074
3796.79029 0.98117 0.01076
3796.81591 0.97704 0.01053
3796.84154 0.97021 0.01117
3796.86716 0.94243 0.01087
3796.89278 0.92138 0.01081
3796.91841 0.84982 0.01014
3796.94403 0.78880 0.00983
3796.96965 0.74308 0.00944
3796.99527 0.73251 0.00940
3797.02090 0.75294 0.00950
3797.04652 0.75487 0.00950
3797.07214 0.71506 0.00971
3797.09776 0.66367 0.00920
3797.12339 0.62158 0.00884
3797.14901 0.58737 0.00904
3797.17463 0.51380 0.00815
3797.20025 0.47488 0.00791
3797.22588 0.48025 0.00811
3797.25150 0.56013 0.00891
3797.27712 0.61682 0.00865
3797.30275 0.63944 0.00873
3797.32837 0.69072 0.00913
3797.35399 0.77378 0.00961
3797.37961 0.86353 0.01039
3797.40524 0.88611 0.01038
3797.43086 0.88270 0.01060
3797.45648 0.89369 0.01067
3797.48210 0.93458 0.01057
3797.50773 0.92532 0.01083
3797.53335 0.92297 0.01053
3797.55897 0.93408 0.01076
3797.58459 0.93142 0.01081
3797.61022 0.93567 0.01052
3797.63584 0.96925 0.01090
3797.66146 0.99530 0.01063
3797.68709 0.98422 0.01076
3797.71271 0.96527 0.01093
3797.73833 0.92817 0.01100
3797.76395 0.92331 0.01124
3797.78958 0.91910 0.01084
3797.81520 0.88689 0.01089
3797.84082 0.84836 0.01093
3797.86644 0.83308 0.00976
3797.89207 0.79875 0.00956
3797.91769 0.77871 0.00947
3797.94331 0.76093 0.01011
3797.96893 0.76119 0.01018
3797.99456 0.75892 0.00981
3798.02018 0.75646 0.00984
3798.04580 0.74933 0.00989
3798.07143 0.76378 0.00960
3798.09705 0.81401 0.01077
3798.12267 0.84212 0.01123
3798.14829 0.87381 0.01071
3798.17392 0.91875 0.01037
3798.19954 0.93047 0.01070
3798.22516 0.91920 0.01086
3798.25078 0.88744 0.01065
3798.27641 0.87845 0.01070
3798.30203 0.87054 0.01032
3798.32765 0.88980 0.01019
3798.35327 0.91015 0.01029
3798.37890 0.91977 0.01034
3798.40452 0.93746 0.01046
3798.43014 0.94067 0.01046
3798.45577 0.90354 0.01120
3798.48139 0.93343 0.01138
3798.50701 0.96257 0.01111
3798.53263 0.98357 0.01114
3798.55826 0.96841 0.01108
3798.58388 0.96913 0.01112
3798.60950 0.95631 0.01131
3798.63512 0.93614 0.01107
3798.66075 0.92491 0.01057
3798.68637 0.91237 0.01074
3798.71199 0.93941 0.01053
3798.73762 0.98213 0.01075
3798.76324 0.99032 0.01085
3798.78886 0.97567 0.01080
3798.81448 0.98362 0.01157
3798.84011 0.97282 0.01148
3798.86573 0.99037 0.01088
3798.89135 0.99917 0.01102
3798.91697 0.96537 0.01065
3798.94260 0.93757 0.01058
3798.96822 0.91401 0.01046
3798.99384 0.88546 0.01105
3799.01946 0.91236 0.01046
3799.04509 0.93578 0.01062
3799.07071 0.96404 0.01060
3799.09633 0.97557 0.01145
3799.12196 0.97687 0.01150
3799.14758 1.00571 0.01102
3799.17320 0.97935 0.01121
3799.19882 0.98265 0.01121
3799.22445 0.99317 0.01100
3799.25007 1.00039 0.01085
3799.27569 1.00117 0.01089
3799.30131 0.99831 0.01115
3799.32694 0.99380 0.01119
3799.35256 0.99755 0.01110
3799.37818 0.99797 0.01164
3799.40380 0.93903 0.01224
3799.42943 0.96899 0.01159
3799.45505 0.99974 0.01072
3799.48067 0.97034 0.01150
3799.50630 0.96581 0.01135
3799.53192 0.96004 0.01138
3799.55754 0.99606 0.01159
3799.58316 0.96881 0.01243
3799.60879 0.97016 0.01163
3799.63441 0.99159 0.01115
3799.66003 0.99270 0.01109
3799.68565 0.92912 0.01108
3799.71128 0.84468 0.01103
3799.73690 0.85095 0.01035
3799.76252 0.86545 0.01051
3799.78814 0.93452 0.01128
3799.81377 0.92615 0.01167
3799.83939 0.95038 0.01116
3799.86501 0.97655 0.01107
3799.89064 0.97971 0.01112
3799.91626 1.00743 0.01139
3799.94188 1.02464 0.01187
3799.96750 1.00688 0.01132
3799.99313 1.00039 0.01128
3800.01875 0.99836 0.01078
3800.04437 0.97694 0.01090
3800.06999 0.98286 0.01119
3800.09562 1.01049 0.01138
3800.12124 0.96339 0.01165
3800.14686 0.98529 0.01158
3800.17248 0.99430 0.01210
3800.19811 1.00671 0.01168
3800.22373 1.01572 0.01178
3800.24935 1.00729 0.01203
3800.27498 0.98791 0.01161
3800.30060 0.96361 0.01089
3800.32622 0.95346 0.01194
3800.35184 0.99771 0.01197
3800.37747 0.97045 0.01213
3800.40309 0.96483 0.01239
3800.42871 0.96635 0.01333
3800.45433 1.01009 0.01171
3800.47996 0.97495 0.01134
3800.50558 0.97608 0.01115
3800.53120 0.96758 0.01173
3800.55683 0.96562 0.01136
3800.58245 0.93860 0.01238
3800.60807 0.97488 0.01076
3800.63369 0.99137 0.01109
3800.65932 1.00624 0.01186
3800.68494 0.99729 0.01161
3800.71056 0.96408 0.01161
3800.73618 0.97931 0.01152
3800.76181 0.98067 0.01157
3800.78743 0.98750 0.01140
3800.81305 1.00787 0.01100
3800.83867 0.98135 0.01171
3800.86430 1.00453 0.01128
3800.88992 0.99238 0.01126
3800.91554 1.00621 0.01092
3800.94117 1.01017 0.01100
3800.96679 0.99874 0.01099
3800.99241 1.01084 0.01129
3801.01803 1.01735 0.01108
3801.04366 0.98887 0.01098
3801.06928 0.94818 0.01102
3801.09490 0.93102 0.01097
3801.12052 0.94678 0.01087
3801.14615 0.96845 0.01122
3801.17177 0.99802 0.01136
3801.19739 0.99932 0.01162
3801.22301 0.96922 0.01273
3801.24864 0.99309 0.01212
3801.27426 1.01913 0.01160
3801.29988 1.04546 0.01156
3801.32551 1.02424 0.01149
3801.35113 1.01466 0.01142
3801.37675 1.01768 0.01140
3801.40237 1.00796 0.01216
3801.42800 0.99194 0.01240
3801.45362 0.98292 0.01234
3801.47924 1.01180 0.01199
3801.50486 0.99226 0.01144
3801.53049 1.00827 0.01146
3801.55611 1.01696 0.01277
3801.58173 1.00242 0.01251
3801.60735 1.00777 0.01212
3801.63298 1.02738 0.01166
3801.65860 1.03395 0.01149
3801.68422 1.02698 0.01182
3801.70985 0.99090 0.01183
3801.73547 0.97609 0.01202
3801.76109 0.97818 0.01207
3801.78671 0.97610 0.01203
3801.81234 1.00200 0.01185
